id,title,text,rse,url,publication_date,published_at,rssfeed_id,source
1560O0F5NO,"Bird flu reported at Monaghan farm, three others under investigation","Bird flu reported at Monaghan farm, three others under investigation 
The Department of Agriculture, Food and the Marine has confirmed the identification of avian influenza in a commercial poultry flock in Co.. Monaghan while three other flocks in the county are also being investigated. Retailers in the west have been advised by one Galway-based egg supplier that their producer has reported an outbreak of the virus on their farm. 
Shops have been told: `` We regret to inform you that our main egg supplier has bird flu. As a result of this, there will be a shortage of eggs. '' According to the Department: `` This subtype of avian influenza is not a notifiable disease and has no known public health risk nor international trade implications. Movement of poultry and poultry products onto and from the farm were subject to restriction whilst an investigation into the disease episode was underway. '' A spokesperson for the Department added: `` Movement restrictions currently remain in place as a precautionary measure to mitigate against the spread of this disease to other locations. The Department will be liaising with the flock-owner with a view to minimising the risk of disease spread from his farm. '' 
The Department has also confirmed that three more flocks in the Monaghan area are being investigated for avian influenza. `` In these cases, the presenting clinical signs and preliminary laboratory results are such that low pathogenic H6N1 is likely to be the disease agent involved. Similar outbreaks of low pathogenic H6N1 avian influenza have been identified in Northern Ireland, Scotland and England over recent weeks, '' the spokesperson said. `` While the situation in Monaghan is related to a non-notifiable strain of avian influenza, it is a timely reminder of the importance of ensuring high standards of biosecurity in poultry flocks. The Department urges all poultry owners including backyard flock owners to be vigilant and to implement strict biosecurity on their premises, particularly by ensuring only essential personnel, vehicles and equipment have access to their flocks and minimising contact between poultry and wild birds. 
`` Flock-owners should also regularly monitor their birds for signs of disease. If they suspect avian influenza, they must report it immediately to their veterinarian or to one of the Department's Regional Veterinary Offices. '' There have also been a number of outbreaks of the notifiable H5N8 strain of avian influenza in Central Europe and the number of outbreaks has been steadily increasing in the last few weeks, with outbreaks now reported in seven countries.","Northern Ireland, Centeral Europe",https://www.irishexaminer.com/breakingnews/ireland/bird-flu-reported-at-monaghan-farm-three-others-under-investigation-987242.html,1583931499,2020-03-11 11:58:19+00:00,075a4e9c14,www.irishexaminer.com
15LAC7KSLJ,"Bird flu ‘unlikely’ among pet avians; Maharashtra prepares for outbreak, if any","THANE: Recent as yet unexplained bird deaths in Mumbai Metropolitan Region have pet owners worried. Experts, though, say chances of bird flu among pet avians are low. Meanwhile, the state animal husbandry department said on Saturday there has been no bird flu death in Maharashtra so far, but it has started preparations to tackle any possible outbreak. Crucial autopsy reports from National Institute of High Security Animal Diseases (NIHSAD) in Bhopal were still awaited, said officials. Veterinarians admitted to getting anxious calls from pet owners and assuaged their fears saying infection among pet birds is unlikely and have advised them to simply follow precautions. Pet owner Mandira Sawant of Kurla said, “I used to keep my two love birds near the window to bask in early morning sun but now have started to avoid it. Oddly, nowadays, they themselves refrain from being kept there and start calling out as if to move them,” said “As of now, I have kept our African grey parrot, a conure and a cockatiel in a bedroom and away from the window. I also regularly spray a disinfectant at home, even when someone comes from outside,” said Saket Ghag of Borivli. Prominent symptoms in infected birds include coughing, sneezing and diarrhoea, said experts. “Waterfowl birds are carriers of the infection, which gets transmitted to other birds when they migrate as they shed droplets and faecal matter in the air. So, birds that come in contact with these can get infected,” said Dr Rina Dev, an avian and exotic birds specialist. “As pet birds are indoors, they are safe as of now. Also, at this moment, one should refrain from buying pet birds,” added Dr Dev. State officials reserved commenting further on the bird flu issue till NIHSAD reports are released. “Our team of doctors is trained to handle carcasses of birds, conduct autopsy and mass culling if any outbreak is reported here. There is no confirmed bird flu death in the state yet but we are taking all precautions to ensure our staff is equipped to handle any emergency situation,” said a senior bureaucrat. Two bird deaths, of a pond heron and a parakeet, were reported in Thane city on Saturday, the municipal veterinary department announced.",#,https://timesofindia.indiatimes.com/city/mumbai/bird-flu-unlikely-among-pet-avians-state-prepares-for-outbreak-if-any/articleshow/80191552.cms,1610234160,2021-01-09 22:16:00+00:00,075a4e9c14,timesofindia.indiatimes.com
1661MF7MAA,Turkey farmers reflect on virus that hit flocks 5 years ago,"Turkey farmers reflect on virus that hit flocks 5 years ago 
NEWELL, Iowa ( AP ) -- Five years ago, a deadly virus devastated Dale Christiansen's turkey farm in rural Buena Vista County. 
In the spring of 2015, a new strain of avian influenza struck the Midwest, hitting scores of poultry farms in Iowa, Nebraska, South Dakota, Minnesota and elsewhere. In Iowa alone, some 31.5 million turkeys and chickens at 77 farms were lost because of the epidemic. The outbreak sent egg prices soaring, though oddly enough there was no shortage of turkeys that Thanksgiving. 

To this day, Christiansen is n't exactly sure how exactly the bird flu reached his flock. He still sometimes searches the internet for USDA reports on it. Experts said the influenza strain was probably spread by the droppings of migratory fowl, such as geese. 
Whatever the cause, he's well acquainted with the consequences of that year's avian influenza, which impacted roughly a quarter of Iowa's turkey farms. 
`` I was the number one site in the whole state that got bird flu in 2015, '' said Christiansen, whose turkey population numbers about 27,000. 
`` The USDA came in, and they euthanized everything, '' he told the Sioux City Journal. 
Re-emerging from that disruptive outbreak was a long, stressful process, but eventually he had his flock back. 
In Sac County that year, Kelli Berg and her husband, Josh, had just purchased a turkey finisher barn, their first foray into turkey husbandry -- a day before they learned that a bird flu epidemic was ravaging poultry farms. Their neighbors to the north and south were soon dealing with outbreaks. 
`` As brand new producers, we did n't know what to expect, and we were scared out of our minds, '' Kelli Berg said. `` But, it ended up not hitting our facility, so we lucked out there. We did n't have any bird flu on our facility. '' 
The 2015 outbreak proved to be a learning experience for the poultry industry. Producers have since implemented intensive bio-security measures to keep pathogens away from their birds. 
`` Like, disinfecting right when you go into the office, which is before you go into your barn. So it's, really making sure you 're disinfected, all of the vehicles on the farm, or that come on the farm, are disinfected, and then disinfecting your buildings after every turn, '' Berg said. `` Any feed truck, any service truck, anything that would come on, they have to disinfect before they even drive on the property. '' 
Gretta Irwin, executive director of the Iowa Turkey Federation, said that the new bio-security protocols were the deciding factor in curtailing the epidemic that year. Infected flocks were culled; farmers were told not to wear uncleaned outside shoes inside their turkey barns, thus keeping soil-borne pathogens at bay; and access to farms dealing with outbreaks was restricted. 
In the end, despite all the hardships, it was a success story of agricultural disease management -- the last known outbreak in Iowa was reported in early June 2015, less than two months after the outbreaks began. Iowa's turkeys were repopulated, and reportedly none of the state's turkey farmers went out of business as a result of the bird flu. The new security protocols, meanwhile, leave Iowa's turkey farms in a better position to weather any future outbreaks. 
`` There's definitely a heightened awareness amongst the farmers, of what they need to be doing to protect the health of the birds, '' Irwin said. 
The 2015 avian influenza was solely a bird problem, as it was not known to have infected any humans. It was obvious from the outset early this year, Christiansen said, that COVID-19 would not be a problem for birds, and indeed it was not. 
He still keeps an eye out for any new bird ailment on the radar, as does Berg. The Iowa Turkey Federation and the Iowa Department of Agriculture do the same. 
`` We still continue today to have meetings to discuss how we plan and prepare for another disease outbreak so that we can quickly address it, '' Irwin said. 
The events of this year had echoes of 2015 for Berg's turkey farm. They just built a new, state-of-the-art brooder site -- baby turkeys live here from shortly after they 've hatched until they reach five weeks. Now a new virus has come to the farm, this time impacting the people and leaving the turkeys unscathed. 
`` A lot of our help has become positive within the last week, '' Berg said on Nov. 18. 
`` We 're making it through, we 're finding folks to help us, '' she added.",South Dakota,https://www.timesunion.com/news/article/Turkey-farmers-reflect-on-virus-that-hit-flocks-5-15762978.php,1607148461,2020-12-05 05:07:41+00:00,075a4e9c14,www.timesunion.com
180O9CKQFV,LIVE MONDAY: Dr. Fauci Joins Stanford Medicine to Talk COVID-19 in California,"LIVE MONDAY: Dr. Fauci Joins Stanford Medicine to Talk COVID-19 in California 
Dr. Anthony Fauci, a leading infectious disease expert, will join Dr. Lloyd Minor, dean of Stanford Medical School, for what the university is billing as a `` virtual fireside chat '' about California's battle with the surging coronanvirus. 
Fauci has directed the National Institute of Allergy and Infectious Diseases for more than 30 years. He's advised six presidents on a range of viral epidemics -- HIV, Ebola and avian influenza, among others -- and is a leading voice arguing for measures meant to slow the spread of COVID-19 in the U.S. 
This year, he has so frequently advocated mask-wearing and social distancing on television, online and in newspapers that The New Yorker dubbed him `` America's doctor. '' 
Stanford will stream the conversation on Monday, July 13, beginning at 10:30 a.m. 
Fauci and Minor will address pre-submitted questions. You can submit yours to Stanford's site here.",#,https://www.kqed.org/science/1966995/live-monday-dr-fauci-joins-stanfordmed-to-talk-covid-19-in-california,1594429200,2020-07-10 23:00:00+00:00,075a4e9c14,www.kqed.org
1896ESE2WR,Bird flu: One dead migratory bird's sample tests positive in Ropar,"PATIALA: The sample of a migratory bird that was found dead in Siswan rivulet in Ropar district of Punjab around ten days back has reported positive on Tuesday according to the wildlife officials. The sample of bar-headed goose, a migratory bird, was taken on January 8 after the wildlife officials found it dead in the Siswan rivulet following which the district officials claimed to have sent the sample for testing. The officials said that it is suspected the bird might have flown from Pong dam and died on the way to his destiny. They said that the bar-headed goose was found dead on the rivulet and there was no residence or poultry farm or bird activity in around one-kilometre area of the location of bird’s death. “We collected the sample of dead bar-headed goose and had immediately sent it for testing in a laboratory in Jalandhar on January 8. After this, we had again sent the sample to laboratory in Bhopal for confirmation of flu and on Tuesday (January 19) we got confirmed reports that dead bird was avian flu positive. But there is no need to worry as no death or no symptoms in birds in one km radius of the dead bird location was found. Also, there is no poultry farm or residence near this location. This migratory bird seemed to have fallen while flying over the rivulet. Since January 8 we are sending around 10 samples daily for testing including from the area where the dead migratory was found”, said Monica Yadav, Ropar District Forest Officer Wildlife. She added that around 15 trap cameras have been installed from last six months over the wildlife area to keep a track of migratory birds and animals while the surveillance activity was increased from last three months. Chief Wildlife Warder Punjab, RK Mishra said, “Only one case has been confirmed positive with the flu and the migratory bird sample was confirmed from Bhopal based laboratory today. We have fixed the target to send 50 to 100 samples of birds daily from across five wetlands in Punjab.” Reports of dead poultry birds in Sanaur test negative: Animal Husbandry officials The reports of poultry birds found dead in Sanaur block of Patiala district have come out to be negative negative. The officials of Animal husbandry department in Patiala confirmed that none of the dead poultry birds were detected positive with the flu. “On Saturday around 25 poultry birds were found lying dead in Sanaur block following which samples were sent for testing but the reports are negative” said, Rajinder Goyal, Deputy Director Animal Husbandry Patiala. Similarly, a few days ago around 600 poultry birds were found lying dead in Rakhra village of Patiala district following which samples were sent for testing but the reports were found to be negative.",#,https://timesofindia.indiatimes.com/city/ludhiana/bird-flu-one-dead-migratory-birds-sample-tests-positive-in-ropar/articleshow/80349525.cms,1611063000,2021-01-19 12:30:00+00:00,075a4e9c14,timesofindia.indiatimes.com
18XQ1W7PGQ,No cases of bird flu in Punjab Chhattisgarh Odisha-ANI,"Bhubaneswar (Odisha)/Raipur (Chhattisgarh)/Chandigarh (Punjab), January 7 (ANI): The state governments in Odisha, Chhattisgarh and Punjab have said that no case of bird flu has been detected in their respective state so far. However, the governments are taking all precautionary measures to deal with any possible outbreak.The statements came after the Ministry of fisheries, animal husbandry and dairying on Wednesday said that bird flu cases have been reported from Rajasthan, Madhya Pradesh, Himachal Pradesh and Kerala.Odisha Chief Secretary Suresh Chandra Mohapatra reviewed the possible bird flu scenario and announced that till today there has been no outbreak of the disease in the State.As per the State Government, around 11000 samples from different areas have been tested and no case has been found positive for bird flu.Chief Secretary has directed the concerned authorities to intensify surveillance activities. Mohapatra also directed to form Rapid Response Team at State and District level for mitigating any possible outbreak. It has been clarified that people may not be apprehensive. The state has also increased the Clinical, Biological and Serological testing in the State.Chhattisgarh government in a statement said that no case of bird flu has been detected in Chhattisgarh so far.Punjab Animal Husbandry Minister Tript Rajinder Singh Bajwa too said that no case of bird flu has been reported in the state so far, but the state government has taken all precautionary measures to deal with any situation. The Minister said that the Animal Husbandry Department along with other departments of the state government was closely monitoring to ensure that sub-standard meat and fish were not sold in the market. The Ministry of fisheries, animal husbandry and dairying has also set up a control room in the national capital to keep watch on the situation and to take stock on a daily basis of preventive and control measures undertaken by State authorities. (ANI)

Disclaimer: The views expressed in the article above are those of the authors' and do not necessarily represent or reflect the views of this publishing house. Unless otherwise noted, the author is writing in his/her personal capacity. They are not intended and should not be thought to represent official ideas, attitudes, or policies of any agency or institution.",#,http://www.businessworld.in/article/No-cases-of-bird-flu-in-Punjab-Chhattisgarh-Odisha/07-01-2021-362458,1609973069,2021-01-06 21:44:29+00:00,075a4e9c14,www.businessworld.in
19DWT18MYV,"Poland To Cull More Than 900,000 Hens Amid New Bird Flu Outbreak: Report","Poland will cull over 900,000 hens due to a bird flu outbreak (Representational)Warsaw: Poland will cull over 900,000 hens in a farm in western Poland due to a bird flu outbreak which was discovered on Tuesday evening, state news agency PAP quoted local veterinary authorities as saying.The H5N8 bird flu outbreak in the village of Wroniawy is the 33rd one in Poland this year, said PAP citing the Chief Veterinary Inspectorate data.""It is a farm of 930,000 laying hens. ... A canal runs behind the farm, there are also fields nearby, with geese and other wild birds,"" PAP quoted local veterinary authorities as saying. It added that the cull will start on Thursday and may continue for up to six days.Poland's Chief Veterinary Inspectorate and local veterinary services were not immediately available to comment.Risk to humans from the disease is considered low, but past outbreaks among farm birds have required extensive slaughtering programmes to contain them.(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",western Poland,https://www.ndtv.com/world-news/poland-to-cull-more-than-900-000-hens-amid-new-bird-flu-outbreak-report-2330256,1606291200,2020-11-25 07:00:00+00:00,075a4e9c14,www.ndtv.com
19ONRW7JQJ,"News Scan for May 11, 2020","Phase 2 study: Triple-drug COVID-19 therapy better than 2-drug regimenA phase 2 trial has shown that a 2-week course of triple antiviral therapy with interferon beta-1b plus lopinavir-ritonavir and ribavirin is safe and better at shortening COVID-19 viral shedding than lopinavir-ritonavir alone in patients with mild to moderate illness if started within 7 days of symptom onset.The prospective study, published late last week in The Lancet, involved 127 adult COVID-19 patients (mean age, 52 years) admitted to six Hong Kong hospitals from Feb 10 to Mar 20. Eighty-six patients were randomly assigned to receive 2 weeks of the triple-drug combination every 12 hours plus as many as three doses of injectable interferon beta-1b every other day, while 41 received lopinavir-ritonavir alone every 12 hours.The researchers detected no live virus on nose-throat swabs within, on average, 7 days of starting the triple-drug combination, 5 days faster than with lopinavir-ritonavir alone (hazard ratio, 4.37; 95% confidence interval, 1.86 to 10.24; P = 0.0010). The combination treatment also halved the mean time to complete symptom relief (4 versus 8 days) and Sequential Organ Failure Assessment score of 0 (3 versus 8 days) and shortened the mean hospital stay from 14.5 to 9 days.While patients who received the combination therapy within 7 days of symptom onset did better than those in the control group, there was no difference in outcomes when they were treated 7 or more days after symptoms began. The authors said that the results suggest that the triple combination may minimize the risk of antiviral resistance and decrease risks to healthcare workers by reducing the duration and quantity of viral shedding.""Despite these encouraging findings, we must confirm in larger phase 3 trials that interferon beta-1b alone or in combination with other drugs is effective in patients with more severe illness (in whom the virus has had more time to replicate),"" said lead author Kwok-Yung Yuen, MD, from the University of Hong Kong, in a Lancet news release. May 8 Lancet study and news release Chinese study shows COVID-19 RNA shed for up to 49 daysA new study published in Emerging Infectious Diseases shows that genetic material of SARS-CoV-2—the virus that causes COVID-19—was detected in body fluids from COVID-19 patients for up to 49 days.The study was conducted in 49 patients from Guangdong, China, and assessed the presence of viral RNA in throat swabs, nasopharyngeal swabs, sputum samples, and feces specimens. Forty-three of the patients had mild cases of COVID-19, while 6 had severe cases. Researchers obtained specimens every 3 days for 4 weeks.The authors found persistent shedding of virus RNA in both nasopharyngeal swab and feces samples.""The estimated time until loss of virus RNA detection ranged from 45.6 days for nasopharyngeal swab samples to 46.3 days for feces samples in mild cases and from 48.9 days for nasopharyngeal swab samples to 49.4 days for feces samples in severe cases, which was longer than those of SARS-CoV and MERS-CoV,"" the authors wrote, referring to the coronaviruses that cause SARS and MERS, respectively.The findings are consistent with published case reports, the authors concluded. They said their findings should inform diagnostic testing for COVID-19 and prevention measures. May 8 Emerg Infect Dis study  H9N2 avian flu infects girl in ChinaChina has reported one more illness from H9N2 avian flu, involving a 5-year-old girl from Hunan province, according to the monthly zoonotic flu report from the World Health Organization (WHO).Her symptoms began on Apr 20, and she had a mild illness but was hospitalized and isolated on Apr 24. She was released from the hospital on Apr 30. An investigation revealed that the girl had been exposed to slaughtered poultry that were brought home from a live-bird market.China had reported another similar case in early April, in a 3-year-old girl from Zhuhai in Guangdong province, who also had a mild illness and had contact with poultry. Both patients recovered. Their illnesses were found through flulike illness surveillance, and no other cases were found among their contacts.The country has now reported 31 human H9N2 cases since 2015. The WHO said H9N2 is enzootic in Asian poultry and has been increasingly reported in Africa.May 8 WHO monthly zoonotic flu update Apr 8 CIDRAP News scan ""China reports H9N2 avian flu in Guangdong province"" H5N6 and H5N1 avian flu strike poultry in VietnamVietnam has reported more highly pathogenic H5N6 and H5N1 avian flu outbreaks in poultry, according to new notifications from the World Organization for Animal Health (OIE).The country reported two new H5N6 outbreaks, one in Ninh Binh province and the other in Ha Noi province, both in the north, part of sporadic outbreak activity since early February. The outbreak in Ninh Binh began on Apr 14, and the event in Ha Noi started on May 6. Taken together, the virus killed 1,500 of 21,138 birds, and the rest were culled to curb the spread of the virus.Also, the country reported three more H5N1 outbreaks in three provinces: Can Tho, Dong Thap, and Vinh Long, all involving village poultry in southern Vietnam. The outbreak began between Apr 16 and Apr 27, killing 2,160 of 3,070 susceptible birds. The remaining poultry were destroyed as part of the outbreak response. Vietnam's last H5N1 outbreak occurred in the middle of February.May 10 OIE report on H5N6 in Vietnam May 10 OIE report on H5N1 in Vietnam",southern Vietnam,https://www.cidrap.umn.edu/news-perspective/2020/05/news-scan-may-11-2020,1589232078,2020-05-11 19:21:18+00:00,075a4e9c14,www.cidrap.umn.edu
19QPJISBTZ,Bulgaria reports bird flu outbreak at duck farm,"Bulgaria reports bird flu outbreak at duck farm 
SOFIA, Feb 17 ( Reuters ) - Bulgaria's food safety agency authorities reported on Monday an outbreak of the H5N8 bird flu virus on a duck farm in the town of Rakovski in southern Bulgaria. All 5,830 ducks at the farm will be culled, the agency said in a statement, adding it is the first case of the highly pathogenic virus in the Balkan country in 10 months. A 3-km protection zone had been set around the farm and the movement of domestic, wild and other birds and has been banned within it, as has the sale of eggs and poultry. ( Reporting by Angel Krasimirov; Editing by Toby Chopra )",southern Bulgaria ,https://www.reuters.com/article/bulgaria-birdflu/bulgaria-reports-bird-flu-outbreak-at-duck-farm-idUSL8N2AH2VW,1581944220,2020-02-17 11:57:00+00:00,075a4e9c14,www.reuters.com
1B0V3RXWLV,Poultry Farmers Urged To Be Vigilant During High-Risk Bird Flu Period,"Poultry Farmers Urged To Be Vigilant During High-Risk Bird Flu Period 
The Department of Agriculture is urging Irish farmers to be vigilant and monitor their poultry for signs of bird flu. 
It comes as Northern Irish authorities investigate a suspected case of the disease in a flock in County Fermanagh. 

The Department is asking all owners to implement strict biosecurity on their premises as we are currently in the high-risk period. 
It says it is critically important to ensure that wild birds do not have access to feeding areas and feed stores at this time. 
If farmers suspect any signs of the disease in their flocks, they are being asked to report it immediately to the Department of Agriculture.",#,https://www.todayfm.com/news/poultry-farmers-urged-vigilant-high-risk-bird-flu-period-946837,1578470400,2020-01-08 07:00:00+00:00,075a4e9c14,www.todayfm.com
1C3TNQ6NCY,Better border inspection of meat products pushed,"Better border inspection of meat products pushed 
Facilities for first border inspection ( FBI ) in the five major international ports of the Philippines will be put up this year by the Bureau of Animal Industry ( BAI ) to bolster the inspection on infected meat imports and provide critical laboratory test kits and disinfectants. 
Agriculture Secretary William Dar has committed to construct the FBI customs facilities in five of the country's international ports in response to private sector recommendations. 
The Philippine Chamber of Agriculture and Fisheries Inc. ( PCAFI ) and United Broilers Association ( UBRA ) have complained on the entry to the Philippines of the African swine flu ( ASF ) and avian flu due to infected and poorly inspected meat imports. 
PCAFI and UBRA said misdeclared meat importation also deprives the government of huge tax revenues. 
In order to further boost animal production -- cattle, carabao -- without needing to import animals, the DA will distribute semen straws under the Unified National Artificial Insemination Program, Dar said in a letter to PCAFI President Danilo Fausto. 
The DA and the National Meat Inspection Service ( NMIS ) also plan to invest in biosecurity measures to help maintain poultry and livestock products ' quality over a longer period. 
BAI and NMIS are agencies under the DA. 
`` Investment in biosecurity is a necessity and may be part of the new normal, '' said Dar in the letter. 
Dar also said DA is also linking farmers and farm producers with buyers including big manufacturers that need farm raw material inputs. Linkages are being formed with local government units ( LGUs ). 
`` The ( Agriculture ) secretary has always been vocal encouraging our meat processors to source raw meat from local producers especially in this time of coronavirus crisis where imports are restricted. He also asked LGUs to consider buying chicken and eggs directly to the poultry raisers and include these in food subsidy packs for distribution, '' PCAFI and UBRA said in the statement. 
The DA has also asked Cebu to lift its ban on the transport of hogs and pork products to allow more trading of farmers ' products. Southern Leyte has already lifted a similar ban on the transport of pork and related products from General Santos City and South Cotabato. 
Transport of pork and meat products from the Visayas and Mindanao to bigger markets in Luzon is also under way to help stabilize supply and prices in Metro Manila. 
THE TIMES","Southern Leyte, South Cotabato ",https://www.manilatimes.net/2020/07/09/business/agribusiness/better-border-inspection-of-meat-products-pushed/739784/,1594227283,2020-07-08 14:54:43+00:00,075a4e9c14,www.manilatimes.net
1CWGSS4FX5,"Hong Kong suspends import of poultry products from areas in Poland, South Korea, Ukraine","Hong Kong's food safety authority decided on Tuesday to suspend the import of poultry meat and products from different areas in Poland, South Korea and Ukraine due to the bird flu outbreaks.
The Center for Food Safety (CFS) of the Hong Kong Special Administrative Region (HKSAR) government's Food and Environmental Hygiene Department said this was in view of notifications from the General Veterinary Inspectorate of Poland and the Ministry of Agriculture, Food and Rural Affairs of South Korea respectively about outbreaks of highly pathogenic H5N8 avian influenza in Kłodzko District of Dolnośląskie Region and Pisz District of Warmińsko-Mazurskie Region in Poland, and in Gurye-gun of Jeollanam-do Province, Yesan-gun of Chungcheongnam-do Province and Gyeongju-si of Gyeongsangbuk-do Province in South Korea.
Another notification was from the World Organization for Animal Health (OIE) about an outbreak of highly pathogenic H5 avian influenza in Kyiv Oblast in Ukraine.
The CFS has instructed the trade to suspend the import of poultry meat and products, including poultry eggs, from these areas with immediate effect to protect public health in Hong Kong.","South Korea, South Korea",http://www.ecns.cn/news/economy/2020-12-30/detail-ihafcxvt0506257.shtml,1609267110,2020-12-29 17:38:30+00:00,075a4e9c14,www.ecns.cn
1D61GYJMG3,New tool being developed to better forecast bird flu,"New tool being developed to better forecast bird flu 
A tool that can better understand and forecast how the bird flu virus evolves and the risk associated with new strains is being developed. The tool will be the first to predict factors that are currently difficult to forecast, such as whether new virus strains will cause serious harm. Outputs could benefit vaccine development and control strategies to prevent future outbreaks. Bird flu can cause massive economic losses in global food production, as it infects pigs as well as poultry. The virus can also be fatal in humans. Producing vaccines is difficult because of the variety and changeability of flu strains. The prediction tool will combine three computer models and will use more than one million data entries of the virus ' genetic makeup, derived from global surveillance programmes. One model will identify key changes in the virus genome that influence its behaviour, while another will predict how the virus evolves within a bird as it adapts to different immune conditions. The third will integrate outputs from the first two with additional geographic and other data. The models will then be tested for accuracy in laboratory experiments. In this map, calculated from genetic data, bird flu starts in Eastern Asia and spreads to Europe via wild birds ( Photo: Roslin Institute ) Professor Paul Digard, study lead from the UK's Roslin Institute, which is leading the development, explained that bird flu was a ` health and economic burden worldwide '. `` Tackling the virus is a big challenge. The computer models that will be developed in this study could be used to inform vaccination and other control strategies and prevent future outbreaks. `` Dr Samantha Lycett, research group leader at the institute said: `` Advances in computational approaches, combined with the large amounts of sequencing data available, mean that it is possible to develop modelling tools with genuine predictive power of the evolution and spread of bird flu. `` The $ 3m ( # 2.2 m ) study is funded by the US National Science Foundation, the UK Biotechnology and Biological Sciences Research Council, and the National Natural Science Foundation of China. It is a collaboration with the US Department of Agriculture's National Poultry Research Center, the University of Georgia and the Chinese Academy of Sciences ' Institute of Microbiology.",Eastern Asia,https://www.farminguk.com/news/new-tool-being-developed-to-better-forecast-bird-flu_56820.html,1603374075,2020-10-22 11:41:15+00:00,075a4e9c14,www.farminguk.com
1FVWW4ITWP,"Sales down, poultry farmers to cut down on production","Sales down, poultry farmers to cut down on production 
Namakkal: The spread of coronavirus and outbreak of bird flu in Kerala have impacted chicken production in poultry farms in the district. Poultry farmers have decided to reduce the chicken production due to crash in prices. `` The price of 1kg of chicken has come down to Rs 27 from Rs 72, '' executive member of National Egg Coordination Committee ` Vangili ' Subramaniam said. He said the impact has been felt in retail markets as well with 1kg of chicken being sold for Rs 60. Worse, fake messages doing rounds on social media that coronavirus spreads through chicken and eggs have also compounded poultry farmers ' problems. `` When the poultry industry has been grappling with problems arising out of coronavirus, the bird flu outbreak worsened the situation further, '' Subramaniam said. People are showing reluctance to eat chicken for these two reasons. Following this, the committee has decided to reduce the chicken production in the district, he said. `` We will take a concrete decision on this after convening a meeting with other poultry farmers, '' he added. Namakkal district is the major hub for chicken and egg production in the state. The district produces 4 crore eggs and 20 lakh chickens daily for sales. `` Of them, 40 lakh eggs and 10 lakh chickens will be sent to Kerala daily, '' Dr P V Senthil, secretary of Livestock and Agri Farmers Trade Association ( LIFT ) said. The district has nearly 988 poultry farms and all the major farms were following bio-security system. `` Though there is no avian flu outbreak in Tamil Nadu, poultry farmers across the district have taken precautionary measures, '' Senthil said, adding that they have ensured chicks are vaccinated without fail. `` In the wake of the bird flu outbreak in Kerala, we have tightened biosecurity in all farms, '' he said.",#,https://timesofindia.indiatimes.com/city/salem/sales-down-poultry-farmers-to-cut-down-on-production/articleshow/74619874.cms,1584141180,2020-03-13 22:13:00+00:00,075a4e9c14,timesofindia.indiatimes.com
1GSMYRKZ6Y,Bird flu outbreak: Japan culled record 5.8 million chickens since Nov 2020,"Bird flu outbreak: Japan culled record 5.8 million chickens since Nov 2020
The previous record dates back to the 2005-2006 season when 5.7 million chickens were culled because of the disease.

ANI

PUBLISHED ON JAN 18, 2021 05:47 AM IST

Japan has culled record 5.8 million chickens since November due to bird flu, the NHK broadcaster reported Sunday.According to the news outlet, a highly pathogenic variant of bird flu has been detected at 36 poultry farms in 15 prefectures across the country since November.The previous record dates back to the 2005-2006 season when 5.7 million chickens were culled because of the disease.The total number of exterminated birds is expected to reach six million once the culling is over. 

Get our daily newsletter in your inbox 
Subscribe

 Thank you for subscribing to our daily newsletter.

Close",#,https://www.hindustantimes.com/world-news/bird-flu-outbreak-japan-culled-record-5-8-million-chickens-since-nov-2020-101610928719431.html,1610929062,2021-01-17 23:17:42+00:00,075a4e9c14,www.hindustantimes.com
